subject,grade,chapter,chapter_title,section,section_title
Economics,Grade 11 ,7,"MAIN SECTORS, SECTORIAL POLICIES AND STRATEGIES OF ETHIOPIA",7.5.4 ,The Tourism Sector 
Economics,Grade 11 ,7,"MAIN SECTORS, SECTORIAL POLICIES AND STRATEGIES OF ETHIOPIA",7Review Questions ,Review Questions 
Economics,Grade 11 ,7,"MAIN SECTORS, SECTORIAL POLICIES AND STRATEGIES OF ETHIOPIA",7Unit Summary ,Unit Summary 
Geography,Grade 10 ,1,LANDFORMS OF AFRICA,1.4,Challenges of the Natural Environment
Geography,Grade 9 ,5,MAJOR ECONOMIC AND CULTURAL ACTIVITIES IN ETHIOPIA,5.6,Cultural Landscape and Tourism in Ethiopia
Health science,Grade 10 ,4,FOOTBALL,4.3,Consequences and Prevention
Health science,Grade 10 ,5,VOLLEY BALL,5.3,Principles of Exercise and Training
Health science,Grade 9 ,7,HANDBALL,7.4,Modified game related to handball
History,Grade 10 ,1,DEVELOPMENT OF CAPITALISM AND NATIONALISM 1815 to 1914,1.3,The Reformation
History,Grade 10 ,1,DEVELOPMENT OF CAPITALISM AND NATIONALISM 1815 to 1914,1.4,Nationalism and the Eastern Question
History,Grade 10 ,1,DEVELOPMENT OF CAPITALISM AND NATIONALISM 1815 to 1914,1.5,The Enlightenment
History,Grade 10 ,1,DEVELOPMENT OF CAPITALISM AND NATIONALISM 1815 to 1914,1.6,The Industrial Revolution
History,Grade 10 ,5,GLOBAL AND REGIONAL DEVELOPMENTS SINCE 1945,5.3,"Situations in Asia During the Cold War: Japan, Korea, China, Vietnam"
History,Grade 10 ,6,ETHIOPIA: INTERNAL DEVELOPMENTS & EXTERNAL INFLUENCES FROM 1941 TO 1991,6.1,Major Administrative Reforms and Socio-Economic Conditions in the Post-Liberation Period
History,Grade 10 ,6,ETHIOPIA: INTERNAL DEVELOPMENTS & EXTERNAL INFLUENCES FROM 1941 TO 1991,6.2,Early Opposition Movements Against the Imperial Rule
History,Grade 11 ,1,"HISTORY, HISTORIOGRAPHY, AND HUMAN EVOLUTION",1Introduction,Introduction
History,Grade 11 ,1,"HISTORY, HISTORIOGRAPHY, AND HUMAN EVOLUTION",1Review Questions,Review Questions
History,Grade 11 ,1,"HISTORY, HISTORIOGRAPHY, AND HUMAN EVOLUTION",1Unit Summary,Unit Summary
History,Grade 11 ,2,MAJOR SPOTS OF ANCIENT WORLD CIVILIZATIONS UP TO C.500 A.D,2Introduction,Introduction
History,Grade 11 ,2,MAJOR SPOTS OF ANCIENT WORLD CIVILIZATIONS UP TO C.500 A.D,2Review Questions,Review Questions
History,Grade 11 ,2,MAJOR SPOTS OF ANCIENT WORLD CIVILIZATIONS UP TO C.500 A.D,2Unit Summary,Unit Summary
History,Grade 11 ,3,"PEOPLES, STATES AND HISTORICAL PROCESSES IN ETHIOPIA AND THE HORN TO THE END OF THE 13TH CENTURY",3.8,The Sultanates of Eastern and Central Ethiopia and the Horn
History,Grade 11 ,3,"PEOPLES, STATES AND HISTORICAL PROCESSES IN ETHIOPIA AND THE HORN TO THE END OF THE 13TH CENTURY",3Introduction,Introduction
History,Grade 11 ,3,"PEOPLES, STATES AND HISTORICAL PROCESSES IN ETHIOPIA AND THE HORN TO THE END OF THE 13TH CENTURY",3Review Questions,Review Questions
History,Grade 11 ,3,"PEOPLES, STATES AND HISTORICAL PROCESSES IN ETHIOPIA AND THE HORN TO THE END OF THE 13TH CENTURY",3Unit Summary,Unit Summary
History,Grade 11 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C. 500 AD-1789",4Introduction,Introduction
History,Grade 11 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C. 500 AD-1789",4Review Questions,Review Questions
History,Grade 11 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C. 500 AD-1789",4Unit Summary,Unit Summary
History,Grade 11 ,5,PEOPLES AND STATES OF AFRICA TO 1500,5.8,Major Developments in Asia in the 19th Century
History,Grade 11 ,5,PEOPLES AND STATES OF AFRICA TO 1500,5Introduction,Introduction
History,Grade 11 ,5,PEOPLES AND STATES OF AFRICA TO 1500,5Review Questions,Review Questions
History,Grade 11 ,5,PEOPLES AND STATES OF AFRICA TO 1500,5Unit Summary,Unit Summary
History,Grade 11 ,6,AFRICA AND THE OUTSIDE WORLD: 1500-1880s,6Introduction,Introduction
History,Grade 11 ,6,AFRICA AND THE OUTSIDE WORLD: 1500-1880s,6Review Questions,Review Questions
History,Grade 11 ,6,AFRICA AND THE OUTSIDE WORLD: 1500-1880s,6Unit Summary,Unit Summary
History,Grade 11 ,7,"STATES, PRINCIPALITIES, POPULATION MOVEMENTS AND INTERACTIONS IN ETHIOPIA (13TH â€“ MID-16TH CENTURY)",7.6,Economic Depression of 1929-1933
History,Grade 11 ,7,"STATES, PRINCIPALITIES, POPULATION MOVEMENTS AND INTERACTIONS IN ETHIOPIA (13TH â€“ MID-16TH CENTURY)",7.7,The Second World War (WWII)
History,Grade 11 ,7,"STATES, PRINCIPALITIES, POPULATION MOVEMENTS AND INTERACTIONS IN ETHIOPIA (13TH â€“ MID-16TH CENTURY)",7Introduction,Introduction
History,Grade 11 ,7,"STATES, PRINCIPALITIES, POPULATION MOVEMENTS AND INTERACTIONS IN ETHIOPIA (13TH â€“ MID-16TH CENTURY)",7Review Questions,Review Questions
History,Grade 11 ,7,"STATES, PRINCIPALITIES, POPULATION MOVEMENTS AND INTERACTIONS IN ETHIOPIA (13TH â€“ MID-16TH CENTURY)",7Unit Summary,Unit Summary
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8.3,Italian Imperialism in the Horn of Africa
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8.4,Resistance against Imperialism in Ethiopia and the Horn
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8.5,Fascist Italian Invasion and the Period of Occupation
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8.6,Restoration and Consolidation of Ethiopian Independence
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8Introduction,Introduction
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8Review Questions,Review Questions
History,Grade 11 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA, MID 16TH TO MID-19TH CENTURY",8Unit Summary,Unit Summary
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.2.1,The importance of History
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.2.2,Historiography and Historical interpretations.
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.2.3,Sources of History.
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.2.4,Dating in History
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.3.1,Theories of Human Evolution
History,Grade 9 ,1,THE DISCIPLINE OF HISTORY AND HUMAN EVOLUTION,1.3.2,Africa and Human Evolution
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.1.1,Ancient Egypt.....
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.1.2,Nubia.
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.2.1,Mesopotamia
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.2.2,Persia.....
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.2.3,India
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.2.4,China
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.3.1,Maya
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.3.2,Inca
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.3.3,Aztecs.
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.4.1,Ancient Greek Civilization
History,Grade 9 ,2,ANCIENT WORLD CIVILIZATIONS UP TO c.500 AD,2.4.2,Ancient Roman Civilization
History,Grade 9 ,3,PEOPLE AND STATES IN ETHIOPIA AND THE HORN TO THE END OF 13TH C.,3.1.1,Languages Families
History,Grade 9 ,3,PEOPLE AND STATES IN ETHIOPIA AND THE HORN TO THE END OF 13TH C.,3.1.2,Major Religions of Ethiopia
History,Grade 9 ,3,PEOPLE AND STATES IN ETHIOPIA AND THE HORN TO THE END OF 13TH C.,3.1.3,Settlement Pattern of Peoples of Ethiopia
History,Grade 9 ,3,PEOPLE AND STATES IN ETHIOPIA AND THE HORN TO THE END OF 13TH C.,3.6,The Sultanate of Shewa
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.1.1,Dark Age
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.1.2,Feudal Society..
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.1.3,Byzantine Empire.
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.2.1,The Rise and Expansion of Islam
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.2.2,The Expansion of the Ottoman Empire
History,Grade 9 ,4,"THE MIDDLE AGES AND EARLY MODERN WORLD, C.500 TO 1750",4.2.3,Dynastic Cycle in China
History,Grade 9 ,8,"POLITICAL, SOCIAL AND ECONOMIC PROCESSES IN ETHIOPIA MID-16TH TO MID-19TH C.",8.1,"Peoples and States of the Eastern, Central, Southern and Western Regions"
History,Grade 9 ,9,THE AGE OF REVOLUTION: 1750s TO 1815,9.1.1,"Political, Economic, and Social Effects of Industrial Revolution."
Information Tech,Grade 12,1,Information Systems and their Applications,1.1,"Ethical, Legal, Social, Environmental and Health Issues in the Use of Information Systems"
Information Tech,Grade 12,1,Information Systems and their Applications,1.2,Intellectual Property
Information Tech,Grade 12,1,Information Systems and their Applications,1.3,Digital Identity Management
Information Tech,Grade 12,1,Information Systems and their Applications,1.4,Collaboration Through Digital Technologies
Information Tech,Grade 12,1,Information Systems and their Applications,1.5,Engaging in Citizenship through Digital Technologies
Information Tech,Grade 12,2,Emerging Technologies,2.1,Introduction to Bigdata
Information Tech,Grade 12,2,Emerging Technologies,2.2,Cloud Computing
Information Tech,Grade 12,2,Emerging Technologies,2.3,Fog Computing
Information Tech,Grade 12,2,Emerging Technologies,2.4,Internet of Things (IoT)
Information Tech,Grade 12,3,Database Management System,3.1,Overview of Relational Database Management System
Information Tech,Grade 12,3,Database Management System,3.2,Database Manipulation Using SQL
Information Tech,Grade 12,4,Web Authoring,4.1,Introduction to XML
Information Tech,Grade 12,4,Web Authoring,4.2,HTML vs. XML
Information Tech,Grade 12,4,Web Authoring,4.3,Publishing Website
Information Tech,Grade 12,5,Maintenance and Troubleshooting,5.1,Install and uninstall software
Information Tech,Grade 12,5,Maintenance and Troubleshooting,5.2,Software Troubleshooting
Information Tech,Grade 12,5,Maintenance and Troubleshooting,5.3,Tools to speedup computer system
Information Tech,Grade 12,5,Maintenance and Troubleshooting,5.4,Network Troubleshooting
Information Tech,Grade 12,6,Fundamentals of Programming,6.1,Program Flow Controls and Syntax in Python
Information Tech,Grade 12,6,Fundamentals of Programming,6.2,Comments in Python
Information Tech,Grade 12,6,Fundamentals of Programming,6.3,Python Interpreter
Information Tech,Grade 12,6,Fundamentals of Programming,6.4,Testing and Debugging Programs
Information Tech,Grade 9 ,5,INFORMATION AND COMPUTER SECURITY,5.7,Unit Review Exercise
Information Tech,Grade 9 ,6,FUNDAMENTALS OF PROGRAMMING,6.6,Unit Review Exercise
Mathematics,Grade 10 ,1,RELATIONS AND FUNCTIONS,1.1,Relations
Mathematics,Grade 10 ,1,RELATIONS AND FUNCTIONS,1.2,Functions
Mathematics,Grade 10 ,1,RELATIONS AND FUNCTIONS,1.3,Applications of Relations and Functions
Mathematics,Grade 10 ,1,RELATIONS AND FUNCTIONS,1.4,Operations on Functions
Mathematics,Grade 10 ,1,RELATIONS AND FUNCTIONS,1.5,Inverse of a Function
Mathematics,Grade 10 ,3,EXPONENTIAL AND LOGARITHMIC FUNCTIONS,3.1,Exponents and Logarithms
Mathematics,Grade 10 ,3,EXPONENTIAL AND LOGARITHMIC FUNCTIONS,3.2,The Exponential functions and Their Graphs
Mathematics,Grade 10 ,3,EXPONENTIAL AND LOGARITHMIC FUNCTIONS,3.3,The Logarithmic Functions and Their Graphs
Mathematics,Grade 10 ,4,TRIGONOMETRIC FUNCTIONS,4.2,Basic Trigonometric Function
Mathematics,Grade 10 ,4,TRIGONOMETRIC FUNCTIONS,4.5,Applications of Trigonometry
Mathematics,Grade 10 ,8,STATISTICS AND PROBABILITY,8.1,Collection and Organization of Data
Mathematics,Grade 10 ,8,STATISTICS AND PROBABILITY,8.2,Data Presentation
Mathematics,Grade 10 ,8,STATISTICS AND PROBABILITY,8.3,Measures of Central Tendency
Mathematics,Grade 10 ,8,STATISTICS AND PROBABILITY,8.4,Measures of Dispersion
Mathematics,Grade 10 ,8,STATISTICS AND PROBABILITY,8.5,Probability
Mathematics,Grade 12,1,SEQUENCES AND SERIES,1.1,Sequence
Mathematics,Grade 12,1,SEQUENCES AND SERIES,1.2,Arithmetic and Geometric Sequences
Mathematics,Grade 12,1,SEQUENCES AND SERIES,1.3,The Sigma Notation and Partial Sums
Mathematics,Grade 12,1,SEQUENCES AND SERIES,1.4,Infinite Series
Mathematics,Grade 12,1,SEQUENCES AND SERIES,1.5,Applications of Sequence and Series in Daily life
Mathematics,Grade 12,2,INTRODUCTIONS TO CALCULUS,2.1,Introduction to Derivatives
Mathematics,Grade 12,2,INTRODUCTIONS TO CALCULUS,2.2,Application of Derivative
Mathematics,Grade 12,2,INTRODUCTIONS TO CALCULUS,2.3,Introduction to Integration
Mathematics,Grade 12,3,STATISTICS,3.1,Measures of Absolute Dispersions
Mathematics,Grade 12,3,STATISTICS,3.2,Interpretation of Relative Dispersions
Mathematics,Grade 12,3,STATISTICS,3.3,Use of Frequency Curves
Mathematics,Grade 12,3,STATISTICS,3.4,Sampling Techniques
Mathematics,Grade 12,4,INTRODUCTION TO LINEAR PROGRAMMING,4.1,Graphical Solutions of System of Linear Inequalities
Mathematics,Grade 12,4,INTRODUCTION TO LINEAR PROGRAMMING,4.2,Maximum and Minimum Values
Mathematics,Grade 12,4,INTRODUCTION TO LINEAR PROGRAMMING,4.3,Applications
Mathematics,Grade 12,5,MATHEMATICAL APPLICATIONS IN BUSINESS,5.1,Basic Mathematical Concepts in Business
Mathematics,Grade 12,5,MATHEMATICAL APPLICATIONS IN BUSINESS,5.2,Time Value of Money
Mathematics,Grade 12,5,MATHEMATICAL APPLICATIONS IN BUSINESS,5.3,"Saving, Investing and Borrowing Money"
Mathematics,Grade 12,5,MATHEMATICAL APPLICATIONS IN BUSINESS,5.4,Taxation
Mathematics,Grade 9 ,3,SOLVING EQUATIONS,3.2,Systems of Linear Equations in Two Variables
Mathematics,Grade 9 ,3,SOLVING EQUATIONS,3.3,Solving Non-linear Equations
Mathematics,Grade 9 ,4,SOLVING INEQUALITIES,4.3,Inequalities Involving Absolute Value
Mathematics,Grade 9 ,7,CONGRUENCY AND SIMILARITY,7.6,Construction of Similar Plane Figure
Mathematics,Grade 9 ,7,CONGRUENCY AND SIMILARITY,7.7,Applications of Similarities
Mathematics,Grade 9 ,9,STATISTICS AND PROBABILITY,9.1,Statistical Data
Physics,Grade 10 ,7,Geometric optics,7.1,Reflection of light by plane and curved mirrors
Physics,Grade 10 ,7,Geometric optics,7.2,Refraction of light by lenses
